Kachelname;Aufnahmedatum_DGM;Aufnahmedatum_bDOM;Koordinatenursprung_Rechts;Koordinatenursprung_Hoch;Aufloesung_cm
ndom50_32309_5648_1_nw_2019;2016-01-19;2019-06-02;309000;5648000;50
ndom50_32309_5649_1_nw_2019;2016-01-19;2019-06-02;309000;5649000;50
ndom50_32309_5650_1_nw_2019;2016-01-19;2019-06-02;309000;5650000;50
ndom50_32309_5651_1_nw_2019;2016-01-19;2019-06-02;309000;5651000;50
ndom50_32309_5652_1_nw_2019;2016-01-19;2019-06-02;309000;5652000;50
ndom50_32309_5653_1_nw_2019;2016-01-19;2019-06-02;309000;5653000;50
ndom50_32309_5654_1_nw_2019;2016-01-19;2019-02-27;309000;5654000;50
ndom50_32309_5655_1_nw_2019;2016-01-19;2019-02-27;309000;5655000;50
ndom50_32309_5656_1_nw_2019;2016-01-19;2019-02-27;309000;5656000;50
ndom50_32309_5657_1_nw_2019;2016-01-19;2019-02-27;309000;5657000;50
ndom50_32309_5658_1_nw_2019;2016-01-18;2019-02-27;309000;5658000;50
ndom50_32309_5659_1_nw_2019;2016-01-18;2019-02-27;309000;5659000;50
ndom50_32309_5660_1_nw_2019;2016-01-18;2019-02-27;309000;5660000;50
ndom50_32309_5661_1_nw_2019;2016-01-18;2019-02-27;309000;5661000;50
ndom50_32309_5662_1_nw_2019;2016-01-18;2019-02-27;309000;5662000;50
ndom50_32309_5663_1_nw_2019;2016-01-18;2019-02-27;309000;5663000;50
ndom50_32309_5664_1_nw_2019;2016-01-18;2019-02-27;309000;5664000;50
ndom50_32309_5665_1_nw_2019;2016-01-18;2019-02-27;309000;5665000;50
ndom50_32309_5666_1_nw_2019;2016-01-18;2019-02-27;309000;5666000;50
ndom50_32309_5667_1_nw_2019;2016-01-18;2019-02-27;309000;5667000;50
ndom50_32309_5668_1_nw_2019;2016-01-18;2019-02-27;309000;5668000;50
ndom50_32309_5669_1_nw_2019;2016-01-18;2019-02-27;309000;5669000;50
ndom50_32309_5670_1_nw_2019;2016-01-18;2019-02-27;309000;5670000;50
ndom50_32309_5671_1_nw_2019;2016-01-18;2019-02-27;309000;5671000;50
ndom50_32309_5672_1_nw_2018;2015-03-10;2018-05-04;309000;5672000;50
ndom50_32309_5673_1_nw_2018;2015-03-10;2018-05-04;309000;5673000;50
ndom50_32309_5674_1_nw_2018;2015-03-11;2018-05-04;309000;5674000;50
ndom50_32309_5675_1_nw_2018;2015-03-11;2018-05-04;309000;5675000;50
ndom50_32309_5676_1_nw_2018;2015-03-11;2018-05-04;309000;5676000;50
ndom50_32309_5677_1_nw_2018;2015-03-07;2018-05-04;309000;5677000;50
ndom50_32309_5678_1_nw_2018;2015-03-07;2018-05-04;309000;5678000;50
ndom50_32309_5679_1_nw_2018;2015-03-08;2018-05-04;309000;5679000;50
ndom50_32309_5680_1_nw_2018;2015-03-08;2018-05-04;309000;5680000;50
ndom50_32309_5681_1_nw_2018;2015-03-08;2018-05-04;309000;5681000;50
ndom50_32309_5682_1_nw_2018;2015-03-08;2018-05-04;309000;5682000;50
ndom50_32309_5683_1_nw_2018;2015-03-10;2018-05-04;309000;5683000;50
ndom50_32309_5684_1_nw_2018;2015-03-10;2018-05-04;309000;5684000;50
ndom50_32309_5685_1_nw_2018;2015-03-10;2018-05-04;309000;5685000;50
ndom50_32309_5686_1_nw_2018;2015-03-07;2018-05-04;309000;5686000;50
ndom50_32309_5687_1_nw_2018;2015-03-11;2018-05-04;309000;5687000;50
ndom50_32309_5688_1_nw_2018;2015-03-11;2018-05-04;309000;5688000;50
ndom50_32309_5689_1_nw_2018;2015-03-08;2018-05-04;309000;5689000;50
ndom50_32309_5690_1_nw_2018;2015-03-11;2018-05-04;309000;5690000;50
ndom50_32309_5691_1_nw_2018;2015-03-11;2018-05-04;309000;5691000;50
ndom50_32309_5692_1_nw_2018;2015-03-09;2018-05-04;309000;5692000;50
ndom50_32309_5693_1_nw_2018;2015-03-09;2018-05-04;309000;5693000;50
ndom50_32309_5694_1_nw_2018;2015-03-11;2018-05-04;309000;5694000;50
ndom50_32309_5695_1_nw_2018;2015-03-11;2018-05-04;309000;5695000;50
ndom50_32309_5696_1_nw_2018;2015-03-12;2018-05-15;309000;5696000;50
ndom50_32309_5697_1_nw_2018;2015-03-12;2018-05-15;309000;5697000;50
ndom50_32309_5698_1_nw_2018;2015-03-08;2018-05-15;309000;5698000;50
ndom50_32309_5699_1_nw_2018;2015-03-08;2018-05-15;309000;5699000;50
ndom50_32309_5700_1_nw_2018;2015-03-07;2018-05-09;309000;5700000;50
ndom50_32309_5701_1_nw_2018;2015-03-08;2018-05-09;309000;5701000;50
ndom50_32309_5702_1_nw_2018;2015-03-08;2018-05-09;309000;5702000;50
ndom50_32309_5703_1_nw_2018;2015-03-12;2018-05-09;309000;5703000;50
ndom50_32309_5704_1_nw_2018;2015-03-12;2018-05-09;309000;5704000;50
ndom50_32309_5705_1_nw_2018;2015-03-09;2018-05-09;309000;5705000;50
ndom50_32309_5706_1_nw_2018;2015-03-09;2018-05-09;309000;5706000;50
ndom50_32309_5707_1_nw_2018;2015-03-09;2018-05-09;309000;5707000;50
ndom50_32309_5708_1_nw_2018;2015-03-06;2018-05-09;309000;5708000;50
ndom50_32309_5709_1_nw_2018;2015-03-06;2018-05-09;309000;5709000;50
ndom50_32309_5710_1_nw_2018;2015-03-06;2018-05-09;309000;5710000;50
ndom50_32309_5711_1_nw_2018;2015-03-06;2018-05-09;309000;5711000;50
ndom50_32309_5712_1_nw_2018;2015-04-12;2018-05-09;309000;5712000;50
ndom50_32309_5713_1_nw_2018;2015-04-12;2018-05-09;309000;5713000;50
ndom50_32309_5714_1_nw_2018;2015-04-12;2018-05-09;309000;5714000;50
ndom50_32309_5715_1_nw_2018;2015-04-16;2018-05-09;309000;5715000;50
ndom50_32309_5716_1_nw_2018;2015-04-16;2018-05-09;309000;5716000;50
ndom50_32309_5717_1_nw_2018;2015-04-15;2018-05-09;309000;5717000;50
ndom50_32309_5718_1_nw_2018;2015-04-14;2018-05-09;309000;5718000;50
ndom50_32309_5719_1_nw_2018;2015-04-14;2018-05-09;309000;5719000;50
ndom50_32309_5720_1_nw_2018;2015-04-14;2018-05-09;309000;5720000;50
ndom50_32309_5721_1_nw_2018;2015-04-13;2018-05-09;309000;5721000;50
ndom50_32309_5722_1_nw_2018;2015-04-13;2018-05-09;309000;5722000;50
ndom50_32309_5723_1_nw_2018;2015-04-13;2018-05-09;309000;5723000;50
ndom50_32309_5724_1_nw_2018;2015-04-13;2018-05-09;309000;5724000;50
ndom50_32309_5725_1_nw_2018;2015-04-13;2018-05-09;309000;5725000;50
ndom50_32309_5726_1_nw_2018;2015-04-12;2018-05-09;309000;5726000;50
ndom50_32309_5727_1_nw_2018;2015-04-12;2018-05-09;309000;5727000;50
ndom50_32309_5728_1_nw_2018;2015-04-12;2018-05-09;309000;5728000;50
ndom50_32309_5729_1_nw_2018;2015-04-12;2018-05-09;309000;5729000;50
ndom50_32309_5730_1_nw_2018;2015-04-10;2018-05-09;309000;5730000;50
ndom50_32309_5731_1_nw_2018;2015-04-10;2018-05-09;309000;5731000;50
ndom50_32309_5732_1_nw_2018;2015-04-10;2018-05-09;309000;5732000;50
ndom50_32309_5733_1_nw_2018;2015-04-10;2018-05-09;309000;5733000;50
ndom50_32309_5734_1_nw_2018;2015-04-09;2018-05-08;309000;5734000;50
ndom50_32309_5735_1_nw_2018;2015-04-09;2018-05-08;309000;5735000;50
ndom50_32309_5736_1_nw_2018;2015-04-03;2018-05-08;309000;5736000;50
ndom50_32309_5737_1_nw_2018;2015-04-03;2018-05-08;309000;5737000;50
ndom50_32309_5738_1_nw_2018;2015-04-03;2018-05-08;309000;5738000;50
ndom50_32309_5739_1_nw_2018;2015-03-23;2018-05-08;309000;5739000;50
ndom50_32309_5740_1_nw_2018;2015-03-23;2018-05-08;309000;5740000;50
ndom50_32309_5741_1_nw_2018;2015-03-23;2018-05-08;309000;5741000;50
ndom50_32309_5742_1_nw_2018;2015-03-23;2018-05-08;309000;5742000;50
ndom50_32309_5743_1_nw_2018;2015-03-22;2018-05-08;309000;5743000;50
ndom50_32309_5744_1_nw_2018;2015-03-22;2018-05-08;309000;5744000;50
ndom50_32309_5745_1_nw_2018;2015-03-22;2018-05-08;309000;5745000;50
ndom50_32309_5746_1_nw_2018;2015-03-22;2018-05-08;309000;5746000;50
ndom50_32309_5747_1_nw_2018;2015-03-22;2018-05-08;309000;5747000;50
ndom50_32309_5748_1_nw_2018;2015-03-22;2018-05-08;309000;5748000;50
ndom50_32309_5749_1_nw_2018;2015-03-22;2018-05-08;309000;5749000;50
ndom50_32309_5750_1_nw_2018;2015-03-22;2018-05-08;309000;5750000;50
ndom50_32309_5751_1_nw_2018;2015-03-22;2018-05-08;309000;5751000;50
ndom50_32310_5582_1_nw_2019;2016-04-06;2019-06-30;310000;5582000;50
ndom50_32310_5583_1_nw_2019;2016-04-06;2019-06-30;310000;5583000;50
ndom50_32310_5584_1_nw_2019;2016-04-02;2019-06-30;310000;5584000;50
ndom50_32310_5585_1_nw_2019;2016-04-02;2019-06-30;310000;5585000;50
ndom50_32310_5592_1_nw_2019;2016-04-02;2019-06-30;310000;5592000;50
ndom50_32310_5593_1_nw_2019;2016-04-02;2019-06-30;310000;5593000;50
ndom50_32310_5594_1_nw_2019;2016-04-02;2019-06-30;310000;5594000;50
ndom50_32310_5595_1_nw_2019;2016-04-03;2019-06-30;310000;5595000;50
ndom50_32310_5596_1_nw_2019;2016-04-04;2019-06-28;310000;5596000;50
ndom50_32310_5597_1_nw_2019;2016-04-04;2019-06-28;310000;5597000;50
ndom50_32310_5598_1_nw_2019;2016-04-04;2019-06-28;310000;5598000;50
ndom50_32310_5599_1_nw_2019;2016-04-04;2019-06-28;310000;5599000;50
ndom50_32310_5600_1_nw_2019;2016-04-04;2019-06-28;310000;5600000;50
ndom50_32310_5601_1_nw_2019;2016-02-07;2019-06-28;310000;5601000;50
ndom50_32310_5602_1_nw_2019;2016-02-07;2019-06-28;310000;5602000;50
ndom50_32310_5603_1_nw_2019;2016-02-07;2019-06-28;310000;5603000;50
ndom50_32310_5604_1_nw_2019;2016-04-08;2019-06-28;310000;5604000;50
ndom50_32310_5605_1_nw_2019;2016-04-08;2019-06-28;310000;5605000;50
ndom50_32310_5606_1_nw_2019;2016-04-08;2019-06-28;310000;5606000;50
ndom50_32310_5607_1_nw_2019;2016-04-08;2019-06-28;310000;5607000;50
ndom50_32310_5608_1_nw_2019;2016-04-08;2019-06-28;310000;5608000;50
ndom50_32310_5609_1_nw_2019;2016-04-08;2019-06-28;310000;5609000;50
ndom50_32310_5610_1_nw_2019;2016-04-03;2019-06-28;310000;5610000;50
ndom50_32310_5611_1_nw_2019;2016-02-06;2019-06-28;310000;5611000;50
ndom50_32310_5612_1_nw_2019;2016-02-06;2019-06-28;310000;5612000;50
ndom50_32310_5613_1_nw_2019;2016-04-03;2019-06-28;310000;5613000;50
ndom50_32310_5614_1_nw_2019;2016-04-03;2019-06-28;310000;5614000;50
ndom50_32310_5615_1_nw_2019;2016-04-03;2019-06-28;310000;5615000;50
ndom50_32310_5616_1_nw_2019;2016-04-03;2019-08-23;310000;5616000;50
ndom50_32310_5617_1_nw_2019;2016-04-08;2019-08-23;310000;5617000;50
ndom50_32310_5618_1_nw_2019;2016-04-08;2019-06-28;310000;5618000;50
ndom50_32310_5619_1_nw_2019;2016-04-08;2019-06-28;310000;5619000;50
ndom50_32310_5620_1_nw_2019;2016-03-13;2019-06-28;310000;5620000;50
ndom50_32310_5621_1_nw_2019;2016-03-01;2019-06-28;310000;5621000;50
ndom50_32310_5622_1_nw_2019;2016-02-28;2019-06-28;310000;5622000;50
ndom50_32310_5623_1_nw_2019;2016-02-28;2019-06-28;310000;5623000;50
ndom50_32310_5624_1_nw_2019;2016-02-28;2019-06-28;310000;5624000;50
ndom50_32310_5625_1_nw_2019;2016-03-13;2019-06-28;310000;5625000;50
ndom50_32310_5626_1_nw_2019;2016-02-27;2019-06-28;310000;5626000;50
ndom50_32310_5627_1_nw_2019;2016-02-27;2019-06-28;310000;5627000;50
ndom50_32310_5628_1_nw_2019;2016-02-27;2019-06-28;310000;5628000;50
ndom50_32310_5629_1_nw_2019;2016-02-27;2019-06-28;310000;5629000;50
ndom50_32310_5630_1_nw_2019;2016-01-22;2019-06-28;310000;5630000;50
ndom50_32310_5631_1_nw_2019;2016-01-22;2019-06-28;310000;5631000;50
ndom50_32310_5632_1_nw_2019;2016-01-22;2019-06-28;310000;5632000;50
ndom50_32310_5633_1_nw_2019;2016-01-22;2019-06-28;310000;5633000;50
ndom50_32310_5634_1_nw_2019;2016-01-22;2019-06-28;310000;5634000;50
ndom50_32310_5635_1_nw_2019;2016-01-22;2019-06-28;310000;5635000;50
ndom50_32310_5636_1_nw_2019;2016-01-22;2019-06-28;310000;5636000;50
ndom50_32310_5637_1_nw_2019;2016-01-22;2019-06-28;310000;5637000;50
ndom50_32310_5638_1_nw_2019;2016-01-22;2019-06-28;310000;5638000;50
ndom50_32310_5639_1_nw_2019;2016-01-22;2019-06-28;310000;5639000;50
ndom50_32310_5640_1_nw_2019;2016-01-22;2019-06-28;310000;5640000;50
ndom50_32310_5641_1_nw_2019;2016-01-22;2019-06-28;310000;5641000;50
ndom50_32310_5642_1_nw_2019;2016-01-25;2019-06-02;310000;5642000;50
ndom50_32310_5643_1_nw_2019;2016-01-25;2019-06-02;310000;5643000;50
ndom50_32310_5644_1_nw_2019;2016-01-20;2019-06-02;310000;5644000;50
ndom50_32310_5645_1_nw_2019;2016-01-19;2019-06-02;310000;5645000;50
ndom50_32310_5646_1_nw_2019;2016-01-19;2019-06-02;310000;5646000;50
ndom50_32310_5647_1_nw_2019;2016-01-19;2019-06-02;310000;5647000;50
ndom50_32310_5648_1_nw_2019;2016-01-19;2019-06-02;310000;5648000;50
ndom50_32310_5649_1_nw_2019;2016-01-19;2019-06-02;310000;5649000;50
ndom50_32310_5650_1_nw_2019;2016-01-19;2019-06-02;310000;5650000;50
ndom50_32310_5651_1_nw_2019;2016-01-19;2019-06-02;310000;5651000;50
ndom50_32310_5652_1_nw_2019;2016-01-19;2019-06-02;310000;5652000;50
ndom50_32310_5653_1_nw_2019;2016-01-19;2019-06-02;310000;5653000;50
ndom50_32310_5654_1_nw_2019;2016-01-19;2019-02-27;310000;5654000;50
ndom50_32310_5655_1_nw_2019;2016-01-19;2019-02-27;310000;5655000;50
ndom50_32310_5656_1_nw_2019;2016-01-19;2019-02-27;310000;5656000;50
ndom50_32310_5657_1_nw_2019;2016-01-19;2019-02-27;310000;5657000;50
ndom50_32310_5658_1_nw_2019;2016-01-18;2019-02-27;310000;5658000;50
ndom50_32310_5659_1_nw_2019;2016-01-18;2019-02-27;310000;5659000;50
ndom50_32310_5660_1_nw_2019;2016-01-18;2019-02-27;310000;5660000;50
ndom50_32310_5661_1_nw_2019;2016-01-18;2019-02-27;310000;5661000;50
ndom50_32310_5662_1_nw_2019;2016-01-18;2019-02-27;310000;5662000;50
ndom50_32310_5663_1_nw_2019;2016-01-18;2019-02-27;310000;5663000;50
ndom50_32310_5664_1_nw_2019;2016-01-18;2019-02-27;310000;5664000;50
ndom50_32310_5665_1_nw_2019;2016-01-18;2019-02-27;310000;5665000;50
ndom50_32310_5666_1_nw_2019;2016-01-18;2019-02-27;310000;5666000;50
ndom50_32310_5667_1_nw_2019;2016-01-18;2019-02-27;310000;5667000;50
ndom50_32310_5668_1_nw_2019;2016-01-18;2019-02-27;310000;5668000;50
ndom50_32310_5669_1_nw_2019;2016-01-18;2019-02-27;310000;5669000;50
ndom50_32310_5670_1_nw_2019;2016-01-18;2019-02-27;310000;5670000;50
ndom50_32310_5671_1_nw_2019;2016-01-18;2019-02-27;310000;5671000;50
ndom50_32310_5672_1_nw_2019;2015-03-10;2019-02-26;310000;5672000;50
ndom50_32310_5673_1_nw_2019;2015-03-10;2019-02-26;310000;5673000;50
ndom50_32310_5674_1_nw_2019;2015-03-11;2019-02-26;310000;5674000;50
ndom50_32310_5675_1_nw_2019;2015-03-11;2019-02-26;310000;5675000;50
ndom50_32310_5676_1_nw_2018;2015-03-11;2018-05-04;310000;5676000;50
ndom50_32310_5677_1_nw_2018;2015-03-07;2018-05-04;310000;5677000;50
ndom50_32310_5678_1_nw_2018;2015-03-07;2018-05-04;310000;5678000;50
ndom50_32310_5679_1_nw_2018;2015-03-08;2018-05-04;310000;5679000;50
ndom50_32310_5680_1_nw_2018;2015-03-08;2018-05-04;310000;5680000;50
ndom50_32310_5681_1_nw_2018;2015-03-08;2018-05-04;310000;5681000;50
ndom50_32310_5682_1_nw_2018;2015-03-08;2018-05-04;310000;5682000;50
ndom50_32310_5683_1_nw_2018;2015-03-10;2018-05-04;310000;5683000;50
ndom50_32310_5684_1_nw_2018;2015-03-10;2018-05-04;310000;5684000;50
ndom50_32310_5685_1_nw_2018;2015-03-10;2018-05-04;310000;5685000;50
ndom50_32310_5686_1_nw_2018;2015-03-07;2018-05-04;310000;5686000;50
ndom50_32310_5687_1_nw_2018;2015-03-11;2018-05-04;310000;5687000;50
ndom50_32310_5688_1_nw_2018;2015-03-11;2018-05-04;310000;5688000;50
ndom50_32310_5689_1_nw_2018;2015-03-08;2018-05-04;310000;5689000;50
ndom50_32310_5690_1_nw_2018;2015-03-11;2018-05-04;310000;5690000;50
ndom50_32310_5691_1_nw_2018;2015-03-11;2018-05-04;310000;5691000;50
ndom50_32310_5692_1_nw_2018;2015-03-09;2018-05-04;310000;5692000;50
ndom50_32310_5693_1_nw_2018;2015-03-09;2018-05-04;310000;5693000;50
ndom50_32310_5694_1_nw_2018;2015-03-11;2018-05-04;310000;5694000;50
ndom50_32310_5695_1_nw_2018;2015-03-11;2018-05-04;310000;5695000;50
ndom50_32310_5696_1_nw_2018;2015-03-12;2018-05-15;310000;5696000;50
ndom50_32310_5697_1_nw_2018;2015-03-12;2018-05-15;310000;5697000;50
ndom50_32310_5698_1_nw_2018;2015-03-08;2018-05-15;310000;5698000;50
ndom50_32310_5699_1_nw_2018;2015-03-08;2018-05-15;310000;5699000;50
ndom50_32310_5700_1_nw_2018;2015-03-07;2018-05-09;310000;5700000;50
ndom50_32310_5701_1_nw_2018;2015-03-08;2018-05-09;310000;5701000;50
ndom50_32310_5702_1_nw_2018;2015-03-08;2018-05-09;310000;5702000;50
ndom50_32310_5703_1_nw_2018;2015-03-12;2018-05-09;310000;5703000;50
ndom50_32310_5704_1_nw_2018;2015-03-12;2018-05-09;310000;5704000;50
ndom50_32310_5705_1_nw_2018;2015-03-09;2018-05-09;310000;5705000;50
ndom50_32310_5706_1_nw_2018;2015-03-09;2018-05-09;310000;5706000;50
ndom50_32310_5707_1_nw_2018;2015-03-09;2018-05-09;310000;5707000;50
ndom50_32310_5708_1_nw_2018;2015-03-06;2018-05-09;310000;5708000;50
ndom50_32310_5709_1_nw_2018;2015-03-06;2018-05-09;310000;5709000;50
ndom50_32310_5710_1_nw_2018;2015-03-06;2018-05-09;310000;5710000;50
ndom50_32310_5711_1_nw_2018;2015-03-06;2018-05-09;310000;5711000;50
ndom50_32310_5712_1_nw_2018;2015-04-12;2018-05-09;310000;5712000;50
ndom50_32310_5713_1_nw_2018;2015-04-12;2018-05-09;310000;5713000;50
ndom50_32310_5714_1_nw_2018;2015-04-12;2018-05-09;310000;5714000;50
ndom50_32310_5715_1_nw_2018;2015-04-16;2018-05-09;310000;5715000;50
ndom50_32310_5716_1_nw_2018;2015-04-16;2018-05-09;310000;5716000;50
ndom50_32310_5717_1_nw_2018;2015-04-15;2018-05-09;310000;5717000;50
ndom50_32310_5718_1_nw_2018;2015-04-14;2018-05-09;310000;5718000;50
ndom50_32310_5719_1_nw_2018;2015-04-14;2018-05-09;310000;5719000;50
ndom50_32310_5720_1_nw_2018;2015-04-14;2018-05-09;310000;5720000;50
ndom50_32310_5721_1_nw_2018;2015-04-13;2018-05-09;310000;5721000;50
ndom50_32310_5722_1_nw_2018;2015-04-13;2018-05-09;310000;5722000;50
ndom50_32310_5723_1_nw_2018;2015-04-13;2018-05-09;310000;5723000;50
ndom50_32310_5724_1_nw_2018;2015-04-13;2018-05-09;310000;5724000;50
ndom50_32310_5725_1_nw_2018;2015-04-13;2018-05-09;310000;5725000;50
ndom50_32310_5726_1_nw_2018;2015-04-12;2018-05-09;310000;5726000;50
ndom50_32310_5727_1_nw_2018;2015-04-12;2018-05-09;310000;5727000;50
ndom50_32310_5728_1_nw_2018;2015-04-12;2018-05-09;310000;5728000;50
ndom50_32310_5729_1_nw_2018;2015-04-12;2018-05-09;310000;5729000;50
ndom50_32310_5730_1_nw_2018;2015-04-10;2018-05-09;310000;5730000;50
ndom50_32310_5731_1_nw_2018;2015-04-10;2018-05-09;310000;5731000;50
ndom50_32310_5732_1_nw_2018;2015-04-10;2018-05-09;310000;5732000;50
ndom50_32310_5733_1_nw_2018;2015-04-10;2018-05-09;310000;5733000;50
ndom50_32310_5734_1_nw_2018;2015-04-09;2018-05-08;310000;5734000;50
ndom50_32310_5735_1_nw_2018;2015-04-09;2018-05-08;310000;5735000;50
ndom50_32310_5736_1_nw_2018;2015-04-03;2018-05-08;310000;5736000;50
ndom50_32310_5737_1_nw_2018;2015-04-03;2018-05-08;310000;5737000;50
ndom50_32310_5738_1_nw_2018;2015-04-03;2018-05-08;310000;5738000;50
ndom50_32310_5739_1_nw_2018;2015-03-23;2018-05-08;310000;5739000;50
ndom50_32310_5740_1_nw_2018;2015-03-23;2018-05-08;310000;5740000;50
ndom50_32310_5741_1_nw_2018;2015-03-23;2018-05-08;310000;5741000;50
ndom50_32310_5742_1_nw_2018;2015-03-23;2018-05-08;310000;5742000;50
ndom50_32310_5743_1_nw_2018;2015-03-22;2018-05-08;310000;5743000;50
ndom50_32310_5744_1_nw_2018;2015-03-22;2018-05-08;310000;5744000;50
ndom50_32310_5745_1_nw_2018;2015-03-22;2018-05-08;310000;5745000;50
ndom50_32310_5746_1_nw_2018;2015-03-22;2018-05-08;310000;5746000;50
ndom50_32310_5747_1_nw_2018;2015-03-22;2018-05-08;310000;5747000;50
ndom50_32310_5748_1_nw_2018;2015-03-22;2018-05-08;310000;5748000;50
ndom50_32310_5749_1_nw_2018;2015-03-22;2018-05-08;310000;5749000;50
ndom50_32310_5750_1_nw_2018;2015-03-22;2018-05-08;310000;5750000;50
ndom50_32310_5751_1_nw_2018;2015-03-22;2018-05-08;310000;5751000;50
ndom50_32311_5582_1_nw_2019;2016-04-06;2019-06-30;311000;5582000;50
ndom50_32311_5583_1_nw_2019;2016-04-06;2019-06-30;311000;5583000;50
ndom50_32311_5584_1_nw_2019;2016-04-02;2019-06-30;311000;5584000;50
ndom50_32311_5585_1_nw_2019;2016-04-02;2019-06-30;311000;5585000;50
ndom50_32311_5592_1_nw_2019;2016-04-02;2019-06-30;311000;5592000;50
ndom50_32311_5593_1_nw_2019;2016-04-02;2019-06-30;311000;5593000;50
ndom50_32311_5594_1_nw_2019;2016-04-02;2019-06-30;311000;5594000;50
ndom50_32311_5595_1_nw_2019;2016-04-03;2019-06-30;311000;5595000;50
ndom50_32311_5596_1_nw_2019;2016-04-04;2019-06-28;311000;5596000;50
ndom50_32311_5597_1_nw_2019;2016-04-04;2019-06-28;311000;5597000;50
ndom50_32311_5598_1_nw_2019;2016-04-04;2019-06-28;311000;5598000;50
ndom50_32311_5599_1_nw_2019;2016-04-04;2019-06-28;311000;5599000;50
ndom50_32311_5600_1_nw_2019;2016-04-04;2019-06-28;311000;5600000;50
ndom50_32311_5601_1_nw_2019;2016-02-07;2019-06-28;311000;5601000;50
ndom50_32311_5602_1_nw_2019;2016-02-07;2019-06-28;311000;5602000;50
ndom50_32311_5603_1_nw_2019;2016-02-07;2019-06-28;311000;5603000;50
ndom50_32311_5604_1_nw_2019;2016-04-08;2019-06-28;311000;5604000;50
ndom50_32311_5605_1_nw_2019;2016-04-08;2019-06-28;311000;5605000;50
ndom50_32311_5606_1_nw_2019;2016-04-08;2019-06-28;311000;5606000;50
ndom50_32311_5607_1_nw_2019;2016-04-09;2019-06-28;311000;5607000;50
ndom50_32311_5608_1_nw_2019;2016-04-08;2019-06-28;311000;5608000;50
ndom50_32311_5609_1_nw_2019;2016-04-08;2019-06-28;311000;5609000;50
ndom50_32311_5610_1_nw_2019;2016-04-03;2019-06-28;311000;5610000;50
ndom50_32311_5611_1_nw_2019;2016-02-06;2019-06-28;311000;5611000;50
ndom50_32311_5612_1_nw_2019;2016-02-06;2019-06-28;311000;5612000;50
ndom50_32311_5613_1_nw_2019;2016-04-03;2019-06-28;311000;5613000;50
ndom50_32311_5614_1_nw_2019;2016-04-03;2019-06-28;311000;5614000;50
ndom50_32311_5615_1_nw_2019;2016-04-03;2019-06-28;311000;5615000;50
ndom50_32311_5616_1_nw_2019;2016-04-03;2019-08-23;311000;5616000;50
ndom50_32311_5617_1_nw_2019;2016-04-08;2019-08-23;311000;5617000;50
ndom50_32311_5618_1_nw_2019;2016-04-08;2019-06-28;311000;5618000;50
ndom50_32311_5619_1_nw_2019;2016-04-08;2019-06-28;311000;5619000;50
ndom50_32311_5620_1_nw_2019;2016-03-13;2019-06-28;311000;5620000;50
ndom50_32311_5621_1_nw_2019;2016-03-13;2019-06-28;311000;5621000;50
ndom50_32311_5622_1_nw_2019;2016-02-28;2019-06-28;311000;5622000;50
ndom50_32311_5623_1_nw_2019;2016-02-28;2019-06-28;311000;5623000;50
ndom50_32311_5624_1_nw_2019;2016-02-28;2019-06-28;311000;5624000;50
ndom50_32311_5625_1_nw_2019;2016-03-13;2019-06-28;311000;5625000;50
ndom50_32311_5626_1_nw_2019;2016-02-27;2019-06-28;311000;5626000;50
ndom50_32311_5627_1_nw_2019;2016-02-27;2019-06-28;311000;5627000;50
ndom50_32311_5628_1_nw_2019;2016-02-27;2019-06-28;311000;5628000;50
ndom50_32311_5629_1_nw_2019;2016-02-27;2019-06-28;311000;5629000;50
ndom50_32311_5630_1_nw_2019;2016-01-22;2019-06-28;311000;5630000;50
ndom50_32311_5631_1_nw_2019;2016-01-22;2019-06-28;311000;5631000;50
ndom50_32311_5632_1_nw_2019;2016-01-22;2019-06-28;311000;5632000;50
ndom50_32311_5633_1_nw_2019;2016-01-22;2019-06-28;311000;5633000;50
ndom50_32311_5634_1_nw_2019;2016-01-22;2019-06-28;311000;5634000;50
ndom50_32311_5635_1_nw_2019;2016-01-22;2019-06-28;311000;5635000;50
ndom50_32311_5636_1_nw_2019;2016-01-22;2019-06-28;311000;5636000;50
ndom50_32311_5637_1_nw_2019;2016-01-22;2019-06-28;311000;5637000;50
ndom50_32311_5638_1_nw_2019;2016-01-22;2019-06-28;311000;5638000;50
ndom50_32311_5639_1_nw_2019;2016-01-22;2019-06-28;311000;5639000;50
ndom50_32311_5640_1_nw_2019;2016-01-22;2019-06-28;311000;5640000;50
ndom50_32311_5641_1_nw_2019;2016-01-22;2019-06-28;311000;5641000;50
ndom50_32311_5642_1_nw_2019;2016-01-25;2019-06-02;311000;5642000;50
ndom50_32311_5643_1_nw_2019;2016-01-25;2019-06-02;311000;5643000;50
ndom50_32311_5644_1_nw_2019;2016-01-20;2019-06-02;311000;5644000;50
ndom50_32311_5645_1_nw_2019;2016-01-19;2019-06-02;311000;5645000;50
ndom50_32311_5646_1_nw_2019;2016-01-19;2019-06-02;311000;5646000;50
ndom50_32311_5647_1_nw_2019;2016-01-19;2019-06-02;311000;5647000;50
